id	TMB
TCGA-55-7281-01A-11D-2036-08	10.6578947368421
TCGA-MP-A4T6-01A-32D-A25L-08	1.42105263157895
TCGA-55-7724-01A-11D-2167-08	2.5
TCGA-62-8394-01A-11D-2323-08	1.84210526315789
TCGA-73-4670-01A-01D-1265-08	9.60526315789474
TCGA-86-8281-01A-11D-2284-08	5.52631578947368
TCGA-55-8616-01A-11D-2393-08	11.1315789473684
TCGA-05-4410-01A-21D-1855-08	22.2368421052632
TCGA-97-8547-01A-11D-2393-08	1.31578947368421
TCGA-95-A4VK-01A-11D-A25L-08	6.15789473684211
TCGA-55-A48Z-01A-12D-A24P-08	0.947368421052632
TCGA-49-6767-01A-11D-1855-08	10.3157894736842
TCGA-44-2661-01A-01D-1105-08	0.657894736842105
TCGA-17-Z055-01A-01W-0747-08	9.39473684210526
TCGA-78-7163-01A-12D-2063-08	0.421052631578947
TCGA-50-8457-01A-11D-2323-08	1.21052631578947
TCGA-69-7973-01A-11D-2184-08	6.55263157894737
TCGA-64-1679-01A-21D-2063-08	11.1578947368421
TCGA-95-A4VN-01A-11D-A25L-08	8.1578947368421
TCGA-78-7147-01A-11D-2036-08	7.76315789473684
TCGA-75-6203-01A-11D-1753-08	0.184210526315789
TCGA-50-5055-01A-01D-1625-08	0.131578947368421
TCGA-44-3919-01A-02D-1458-08	0.789473684210526
TCGA-55-8511-01A-11D-2393-08	11.8421052631579
TCGA-97-8172-01A-11D-2284-08	5.81578947368421
TCGA-49-4486-01A-01D-1265-08	2.73684210526316
TCGA-17-Z037-01A-01W-0746-08	2.89473684210526
TCGA-44-A47B-01A-11D-A24D-08	1.26315789473684
TCGA-78-7146-01A-11D-2036-08	9.21052631578947
TCGA-44-7671-01A-11D-2063-08	5.94736842105263
TCGA-17-Z049-01A-01W-0746-08	15.2105263157895
TCGA-44-3917-01A-01D-A271-08	4.73684210526316
TCGA-17-Z023-01A-01W-0746-08	9.26315789473684
TCGA-55-6985-01A-11D-1945-08	9.71052631578947
TCGA-49-AAQV-01A-11D-A397-08	0.789473684210526
TCGA-55-8094-01A-11D-2238-08	11.1578947368421
TCGA-44-6145-01A-11D-1753-08	7
TCGA-55-6971-01A-11D-1945-08	1.89473684210526
TCGA-55-7573-01A-11D-2036-08	1.15789473684211
TCGA-L9-A443-01A-12D-A24D-08	6.05263157894737
TCGA-62-A46R-01A-11D-A24D-08	3.78947368421053
TCGA-55-7914-01A-11D-2167-08	4.05263157894737
TCGA-L9-A50W-01A-12D-A397-08	0.736842105263158
TCGA-50-6595-01A-12D-1855-08	1.15789473684211
TCGA-55-6543-01A-11D-1753-08	0.447368421052632
TCGA-05-4390-01A-02D-1753-08	13.5263157894737
TCGA-44-A47A-01A-21D-A24D-08	4.23684210526316
TCGA-17-Z059-01A-01W-0747-08	3.86842105263158
TCGA-05-4418-01A-01D-1265-08	6.65789473684211
TCGA-69-7978-01A-11D-2184-08	9.68421052631579
TCGA-91-8497-01A-11D-2393-08	0.947368421052632
TCGA-44-7662-01A-11D-2063-08	12.7894736842105
TCGA-55-8619-01A-11D-2393-08	0.0789473684210526
TCGA-55-A494-01A-11D-A24P-08	6.15789473684211
TCGA-50-5931-01A-11D-1753-08	7.28947368421053
TCGA-55-7727-01A-11D-2167-08	4.89473684210526
TCGA-50-5068-01A-01D-1625-08	1.84210526315789
TCGA-53-7626-01A-12D-2063-08	8.97368421052632
TCGA-91-8499-01A-11D-2393-08	8.31578947368421
TCGA-05-5420-01A-01D-1625-08	1.42105263157895
TCGA-78-7161-01A-11D-2036-08	4.05263157894737
TCGA-50-5939-01A-11D-1625-08	1.78947368421053
TCGA-17-Z021-01A-01W-0746-08	2.07894736842105
TCGA-97-A4LX-01A-11D-A24P-08	2.07894736842105
TCGA-55-7815-01A-11D-2167-08	2.86842105263158
TCGA-50-6673-01A-11D-1945-08	1.26315789473684
TCGA-44-7661-01A-11D-2063-08	5
TCGA-75-5126-01A-01D-1753-08	11.2631578947368
TCGA-55-8512-01A-11D-2393-08	0.947368421052632
TCGA-44-4112-01A-31D-A27T-08	10.4210526315789
TCGA-50-5936-01A-11D-1625-08	2.47368421052632
TCGA-49-6742-01A-11D-1855-08	5.71052631578947
TCGA-17-Z051-01A-01W-0747-08	6.5
TCGA-55-8091-01A-11D-2238-08	0.5
TCGA-75-6212-01A-11D-1753-08	0.421052631578947
TCGA-73-4659-01A-01D-1265-08	5.28947368421053
TCGA-44-6775-01A-31D-A27T-08	1.10526315789474
TCGA-44-6144-01A-11D-1753-08	4.68421052631579
TCGA-55-7284-01B-11D-2238-08	0.868421052631579
TCGA-05-4417-01A-22D-1855-08	7.10526315789474
TCGA-17-Z000-01A-01W-0746-08	2.81578947368421
TCGA-05-5715-01A-01D-1625-08	2.89473684210526
TCGA-78-7145-01A-11D-2036-08	4.81578947368421
TCGA-55-8510-01A-11D-2393-08	6.5
TCGA-55-8205-01A-11D-2238-08	9.55263157894737
TCGA-44-8117-01A-11D-2238-08	18.7631578947368
TCGA-78-7166-01A-12D-2063-08	5.21052631578947
TCGA-05-4395-01A-01D-1265-08	6.68421052631579
TCGA-69-7760-01A-11D-2167-08	1.5
TCGA-4B-A93V-01A-11D-A397-08	3.52631578947368
TCGA-50-5942-01A-21D-1753-08	0.763157894736842
TCGA-55-1594-01A-01D-1040-01	4.68421052631579
TCGA-53-7813-01A-11D-2167-08	3.65789473684211
TCGA-44-2668-01A-01D-A271-08	6.63157894736842
TCGA-86-8672-01A-21D-2393-08	6.52631578947368
TCGA-73-7499-01A-11D-2184-08	1.31578947368421
TCGA-50-5941-01A-11D-1753-08	6.42105263157895
TCGA-NJ-A4YI-01A-11D-A25L-08	11.1315789473684
TCGA-78-8660-01A-11D-2393-08	4.97368421052632
TCGA-91-6830-01A-11D-1945-08	3.55263157894737
TCGA-MP-A4SV-01A-11D-A24P-08	5.18421052631579
TCGA-64-5781-01A-01D-1625-08	24.8157894736842
TCGA-73-4658-01A-01D-1753-08	4.15789473684211
TCGA-75-7025-01A-12D-1945-08	0.526315789473684
TCGA-55-6987-01A-11D-1945-08	3.21052631578947
TCGA-49-AAR4-01A-12D-A410-08	7.31578947368421
TCGA-73-4677-01A-01D-1265-08	6.39473684210526
TCGA-MP-A4TI-01A-21D-A24P-08	3.02631578947368
TCGA-38-4627-01A-01D-1553-08	0.473684210526316
TCGA-55-1596-01A-01D-1040-01	4.76315789473684
TCGA-05-4427-01A-21D-1855-08	23.7105263157895
TCGA-53-A4EZ-01A-12D-A24P-08	13.1052631578947
TCGA-17-Z045-01A-01W-0746-08	16.0263157894737
TCGA-05-4405-01A-21D-1855-08	7.28947368421053
TCGA-91-6836-01A-21D-1855-08	12.2105263157895
TCGA-49-AAR9-01A-21D-A410-08	16.2631578947368
TCGA-78-7159-01A-11D-2036-08	7.28947368421053
TCGA-78-8648-01A-11D-2393-08	0.0263157894736842
TCGA-44-A47F-01A-11D-A24D-08	1.47368421052632
TCGA-50-5933-01A-11D-1753-08	10.4736842105263
TCGA-97-8171-01A-11D-2284-08	1.26315789473684
TCGA-L9-A743-01A-43D-A397-08	1.34210526315789
TCGA-38-4631-01A-01D-1753-08	17.5526315789474
TCGA-05-4434-01A-01D-1265-08	0.684210526315789
TCGA-05-4420-01A-01D-1265-08	6.92105263157895
TCGA-44-2666-01A-41D-A27T-08	0.578947368421053
TCGA-38-4630-01A-01D-1265-08	3.10526315789474
TCGA-05-4382-01A-01D-1931-08	31.3684210526316
TCGA-05-5423-01A-01D-1625-08	3.71052631578947
TCGA-62-A46S-01A-11D-A24D-08	2.65789473684211
TCGA-75-5125-01A-01D-1753-08	3.36842105263158
TCGA-64-5775-01A-01D-1625-08	12.3684210526316
TCGA-97-7554-01A-11D-2036-08	9.89473684210526
TCGA-MP-A4T4-01A-11D-A25L-08	6.84210526315789
TCGA-55-A48Y-01A-11D-A24D-08	6.76315789473684
TCGA-78-7152-01A-11D-2036-08	3.81578947368421
TCGA-78-7154-01A-11D-2036-08	5.78947368421053
TCGA-95-A4VP-01A-21D-A25L-08	2.65789473684211
TCGA-49-6761-01A-31D-1945-08	3.84210526315789
TCGA-71-6725-01A-11D-1855-08	1.13157894736842
TCGA-05-4433-01A-22D-1855-08	0.894736842105263
TCGA-17-Z018-01A-01W-0746-08	6.02631578947368
TCGA-MP-A4TF-01A-11D-A25L-08	9.55263157894737
TCGA-64-5774-01A-01D-1625-08	3.31578947368421
TCGA-NJ-A55O-01A-11D-A25L-08	1.89473684210526
TCGA-86-6851-01A-11D-1945-08	20.5526315789474
TCGA-78-7156-01A-11D-2036-08	7
TCGA-62-A46V-01A-11D-A24D-08	1.13157894736842
TCGA-17-Z057-01A-01W-0747-08	8.5
TCGA-44-A4SS-01A-11D-A24P-08	8.07894736842105
TCGA-49-4494-01A-01D-1265-08	4.21052631578947
TCGA-86-8056-01A-11D-2238-08	5.68421052631579
TCGA-67-3774-01A-01D-1040-01	2.60526315789474
TCGA-MN-A4N4-01A-12D-A24P-08	29.5
TCGA-17-Z016-01A-01W-0746-08	8.21052631578947
TCGA-93-A4JP-01A-11D-A24P-08	0.421052631578947
TCGA-64-1680-01A-02D-0969-08	0.947368421052632
TCGA-50-6592-01A-11D-1753-08	5.76315789473684
TCGA-17-Z027-01A-01W-0746-08	2.21052631578947
TCGA-78-8640-01A-11D-2393-08	16.3947368421053
TCGA-S2-AA1A-01A-12D-A397-08	2.44736842105263
TCGA-78-7162-01A-21D-2063-08	1.15789473684211
TCGA-69-7764-01A-11D-2167-08	1.92105263157895
TCGA-55-7728-01A-11D-2184-08	2.26315789473684
TCGA-38-7271-01A-11D-2036-08	0.605263157894737
TCGA-17-Z043-01A-01W-0746-08	4.76315789473684
TCGA-50-5930-01A-11D-1753-08	25.5
TCGA-55-8092-01A-11D-2238-08	12.3157894736842
